Project,Company Name,Item Category,Item Group,Item Country,Item,Quantity,Amount (USD),Account Sid,Account Type,Parent SID,Month,Year,Invoice Number
SunSuria Forum,MNC Tech Sdn Bhd,Service,Programmable Messaging,N/A,Failed Message Processing Fee,1,$0.00,AC7b88b74562d8c3af1dd9f708e7bfe10b,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
SunSuria Forum,MNC Tech Sdn Bhd,Service,Client Calls,N/A,Twilio Client Minutes,211,$0.84,AC7b88b74562d8c3af1dd9f708e7bfe10b,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
SunSuria Forum,MNC Tech Sdn Bhd,Service,Voice Recordings,N/A,Recording - TwiML <Dial>/<Recording>,31,$0.08,AC7b88b74562d8c3af1dd9f708e7bfe10b,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
SunSuria Forum,MNC Tech Sdn Bhd,Service,Voice Recordings,N/A,Recording - Outbound API,112,$0.28,AC7b88b74562d8c3af1dd9f708e7bfe10b,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
SunSuria Forum,MNC Tech Sdn Bhd,Service,Phone Numbers,Malaysia,MALAYSIA Local Phone Number,1,$4.00,AC7b88b74562d8c3af1dd9f708e7bfe10b,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
SunSuria Forum,MNC Tech Sdn Bhd,Service,Calls,Malaysia,MALAYSIA Local Incoming Minutes,13,$0.37,AC7b88b74562d8c3af1dd9f708e7bfe10b,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
SunSuria Forum,MNC Tech Sdn Bhd,Service,Calls,Malaysia,Programmable Outbound Minute - Malaysia - Mobile,142,$11.36,AC7b88b74562d8c3af1dd9f708e7bfe10b,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
SunSuria Forum,MNC Tech Sdn Bhd,Service,Conference,N/A,Conference Minute - APAC - Singapore,291,$0.87,AC7b88b74562d8c3af1dd9f708e7bfe10b,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Berjaya Hills Berhad,MNC Tech Sdn Bhd,Service,Phone Numbers,Malaysia,MALAYSIA Local Phone Number,1,$4.00,AC85945677efaff189e4bea2149576c8d9,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Berjaya Hills Berhad,MNC Tech Sdn Bhd,Service,Voice Recordings,N/A,Recording - TwiML <Dial>/<Recording>,2,$0.01,AC85945677efaff189e4bea2149576c8d9,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Berjaya Hills Berhad,MNC Tech Sdn Bhd,Service,Calls,Malaysia,MALAYSIA Local Incoming Minutes,4,$0.12,AC85945677efaff189e4bea2149576c8d9,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Berjaya Hills Berhad,MNC Tech Sdn Bhd,Service,Calls,Malaysia,Programmable Outbound Minute - Malaysia - Mobile,2,$0.16,AC85945677efaff189e4bea2149576c8d9,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Berjaya Hills Berhad,MNC Tech Sdn Bhd,Service,Text to Speech,United States,Amazon Polly Characters,4,$0.00,AC85945677efaff189e4bea2149576c8d9,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Suez Capital Sdn Bhd,MNC Tech Sdn Bhd,Service,Text to Speech,United States,Amazon Polly Characters,52,$0.04,AC9906e1973b5c263fe425965806a4cd94,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Suez Capital Sdn Bhd,MNC Tech Sdn Bhd,Service,Programmable Messaging,N/A,Failed Message Processing Fee,36,$0.04,AC9906e1973b5c263fe425965806a4cd94,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Suez Capital Sdn Bhd,MNC Tech Sdn Bhd,Service,Client Calls,N/A,Twilio Client Minutes,741,$2.96,AC9906e1973b5c263fe425965806a4cd94,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
